timestamp,time,phase,pos_x,pos_y,pos_z,target_x,target_y,target_z,vel_cmd_x,vel_cmd_y,vel_cmd_z,distance_to_target
1770897454.6614597,0.012529134750366211,POSITIONING,8.046315230429173,-0.07513467967510223,-0.3863692581653595,0.0,0.0,-20.0,0.0,0.0,0.0,21.200078888640185
1770897454.6813757,0.03244519233703613,POSITIONING,8.046150151640177,-0.07487399876117706,-0.38644757866859436,0.0,0.0,-20.0,0.0,0.0,0.0,21.199942852817898
1770897454.7034729,0.05454230308532715,POSITIONING,8.046150151640177,-0.07487399876117706,-0.38644757866859436,0.0,0.0,-20.0,0.0,0.0,0.0,21.199942852817898
1770897454.7216537,0.0727231502532959,POSITIONING,8.046012837439775,-0.07461106777191162,-0.3866846263408661,0.0,0.0,-20.0,0.0,0.0,0.0,21.19967050070103
1770897454.7426069,0.09367632865905762,POSITIONING,8.045947253704071,-0.07441449165344238,-0.38677141070365906,0.0,0.0,-20.0,0.0,0.0,0.0,21.199564628122612
1770897454.7620943,0.11316370964050293,POSITIONING,8.045947253704071,-0.07441449165344238,-0.38677141070365906,0.0,0.0,-20.0,0.0,0.0,0.0,21.199564628122612
1770897454.781612,0.13268136978149414,POSITIONING,8.045876119285822,-0.0741303414106369,-0.3867734372615814,0.0,0.0,-20.0,0.0,0.0,0.0,21.19953475988847
1770897454.8012745,0.1523439884185791,POSITIONING,8.045876119285822,-0.0741303414106369,-0.3867734372615814,0.0,0.0,-20.0,0.0,0.0,0.0,21.19953475988847
1770897454.821205,0.17227435111999512,POSITIONING,8.04584151506424,-0.07395081222057343,-0.3868121802806854,0.0,0.0,-20.0,0.0,0.0,0.0,21.19948515553492
1770897454.8411067,0.19217610359191895,POSITIONING,8.04584151506424,-0.07395081222057343,-0.3868121802806854,0.0,0.0,-20.0,0.0,0.0,0.0,21.19948515553492
