timestamp,time,phase,pos_x,pos_y,pos_z,target_x,target_y,target_z,vel_cmd_x,vel_cmd_y,vel_cmd_z,distance_to_target
1770895282.0867987,0.0058743953704833984,POSITIONING,3.9829460326582193,-0.02011881023645401,-0.028284460306167603,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.838722029728935
1770895282.106472,0.02554774284362793,POSITIONING,3.9829460326582193,-0.02011881023645401,-0.028284460306167603,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.838722029728935
1770895282.1276107,0.046686410903930664,POSITIONING,3.982370015233755,-0.019834274426102638,-0.02835521101951599,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.838389624884865
1770895282.1471763,0.06625199317932129,POSITIONING,3.982370015233755,-0.019834274426102638,-0.02835521101951599,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.838389624884865
1770895282.1662016,0.08527731895446777,POSITIONING,3.9819952473044395,-0.019654083997011185,-0.02840295433998108,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.838173037075247
1770895282.1861067,0.10518240928649902,POSITIONING,3.9819952473044395,-0.019654083997011185,-0.02840295433998108,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.838173037075247
1770895282.2061572,0.12523293495178223,POSITIONING,3.9814478512853384,-0.01939643919467926,-0.028435826301574707,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.83789146496699
1770895282.229352,0.14842772483825684,POSITIONING,3.9814478512853384,-0.01939643919467926,-0.028435826301574707,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.83789146496699
1770895282.2463803,0.16545605659484863,POSITIONING,3.9810864236205816,-0.019211968407034874,-0.028388172388076782,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.837764834418426
1770895282.2703924,0.1894681453704834,POSITIONING,3.9810864236205816,-0.019211968407034874,-0.028388172388076782,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.837764834418426
1770895282.2862444,0.20532011985778809,POSITIONING,3.980734020471573,-0.019040673971176147,-0.02838355302810669,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.837605589088405
1770895282.3080769,0.22715258598327637,POSITIONING,3.980734020471573,-0.019040673971176147,-0.02838355302810669,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.837605589088405
1770895282.326851,0.2459266185760498,POSITIONING,3.980199374258518,-0.01873941905796528,-0.028269201517105103,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.83745099353713
1770895282.346989,0.2660646438598633,POSITIONING,3.980199374258518,-0.01873941905796528,-0.028269201517105103,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.83745099353713
1770895282.367399,0.28647470474243164,POSITIONING,3.979825822636485,-0.01850219815969467,-0.028115421533584595,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.8374032979885
1770895282.387498,0.30657362937927246,POSITIONING,3.979825822636485,-0.01850219815969467,-0.028115421533584595,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.8374032979885
1770895282.4066913,0.32576704025268555,POSITIONING,3.979262199252844,-0.018117036670446396,-0.027856379747390747,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.837349078142225
1770895282.4264383,0.34551405906677246,POSITIONING,3.979262199252844,-0.018117036670446396,-0.027856379747390747,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.837349078142225
1770895282.449004,0.36807966232299805,POSITIONING,3.978702925145626,-0.017666928470134735,-0.027596384286880493,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.837281144423397
1770895282.466128,0.38520383834838867,POSITIONING,3.9783330634236336,-0.017349541187286377,-0.02744010090827942,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.83721716080645
1770895282.487745,0.40682077407836914,POSITIONING,3.9783330634236336,-0.017349541187286377,-0.02744010090827942,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.83721716080645
1770895282.506078,0.4251537322998047,POSITIONING,3.9777777325361967,-0.016845401376485825,-0.027224451303482056,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.837097060865645
1770895282.5297623,0.4488379955291748,POSITIONING,3.9775787740945816,-0.016630154103040695,-0.027122527360916138,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.837067804268944
1770895282.547757,0.46683263778686523,POSITIONING,3.9775787740945816,-0.016630154103040695,-0.027122527360916138,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.837067804268944
1770895282.5679004,0.48697614669799805,POSITIONING,3.976997857913375,-0.01601528190076351,-0.026889413595199585,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.836927355565237
1770895282.5888443,0.5079200267791748,POSITIONING,3.9764075744897127,-0.01533223781734705,-0.02657783031463623,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.83683794076689
1770895282.6065037,0.5255794525146484,POSITIONING,3.9764075744897127,-0.01533223781734705,-0.02657783031463623,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.83683794076689
1770895282.6295998,0.548675537109375,POSITIONING,3.9764075744897127,-0.01533223781734705,-0.02657783031463623,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.83683794076689
1770895282.6461263,0.565201997756958,POSITIONING,3.9757838267832994,-0.014620492234826088,-0.026242434978485107,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.83675155918755
1770895282.6675305,0.5866062641143799,POSITIONING,3.9757838267832994,-0.014620492234826088,-0.026242434978485107,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.83675155918755
1770895282.6866014,0.6056771278381348,POSITIONING,3.9753623623400927,-0.014146363362669945,-0.026036202907562256,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.83667642452208
1770895282.707705,0.6267807483673096,POSITIONING,3.9753623623400927,-0.014146363362669945,-0.026036202907562256,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.83667642452208
1770895282.7275717,0.6466474533081055,POSITIONING,3.9753623623400927,-0.014146363362669945,-0.026036202907562256,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.83667642452208
1770895282.74671,0.6657857894897461,POSITIONING,3.9749382995069027,-0.013669372536242008,-0.025808870792388916,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.836618831046405
1770895282.7668114,0.6858870983123779,POSITIONING,3.9749382995069027,-0.013669372536242008,-0.025808870792388916,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.836618831046405
1770895282.7864242,0.7054998874664307,POSITIONING,3.9743013698607683,-0.012957566417753696,-0.02547493577003479,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.836526708540056
1770895282.80643,0.7255058288574219,POSITIONING,3.9743013698607683,-0.012957566417753696,-0.02547493577003479,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.836526708540056
1770895282.827932,0.7470076084136963,POSITIONING,3.9743013698607683,-0.012957566417753696,-0.02547493577003479,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.836526708540056
1770895282.8464355,0.7655112743377686,POSITIONING,3.9736375585198402,-0.012198258191347122,-0.025084197521209717,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.836465130973252
1770895282.8687878,0.7878634929656982,POSITIONING,3.973191738128662,-0.011683725751936436,-0.024831831455230713,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.836413562392647
1770895282.8861783,0.8052539825439453,POSITIONING,3.973191738128662,-0.011683725751936436,-0.024831831455230713,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.836413562392647
1770895282.906351,0.8254268169403076,POSITIONING,3.973191738128662,-0.011683725751936436,-0.024831831455230713,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.836413562392647
1770895282.9277267,0.8468024730682373,POSITIONING,3.9725156519562006,-0.010898899286985397,-0.024478137493133545,-2.828427124746189,4.898979485566357,-18.0,0.0,0.0,0.0,19.8363079890259
