timestamp,time,phase,pos_x,pos_y,pos_z,target_x,target_y,target_z,vel_cmd_x,vel_cmd_y,vel_cmd_z,distance_to_target
1770895284.3081229,0.01128244400024414,POSITIONING,8.021107632666826,0.0007102400413714349,0.03417642414569855,0.0,0.0,-20.0,0.0,0.0,0.0,21.58023153613191
1770895284.3260972,0.029256820678710938,POSITIONING,8.020772200077772,0.0007349592633545399,0.0340859591960907,0.0,0.0,-20.0,0.0,0.0,0.0,21.580022878721966
1770895284.345599,0.048758506774902344,POSITIONING,8.020254850387573,0.0007596475770696998,0.03390362858772278,0.0,0.0,-20.0,0.0,0.0,0.0,21.579661328245404
1770895284.3656723,0.0688319206237793,POSITIONING,8.020254850387573,0.0007596475770696998,0.03390362858772278,0.0,0.0,-20.0,0.0,0.0,0.0,21.579661328245404
1770895284.3854096,0.08856916427612305,POSITIONING,8.019926752895117,0.000774066720623523,0.03384476900100708,0.0,0.0,-20.0,0.0,0.0,0.0,21.579484747078904
1770895284.405133,0.1082925796508789,POSITIONING,8.019926752895117,0.000774066720623523,0.03384476900100708,0.0,0.0,-20.0,0.0,0.0,0.0,21.579484747078904
1770895284.431637,0.1347966194152832,POSITIONING,8.019616570323706,0.0007940923096612096,0.03380487859249115,0.0,0.0,-20.0,0.0,0.0,0.0,21.57933243821758
1770895284.4451888,0.14834833145141602,POSITIONING,8.019616570323706,0.0007940923096612096,0.03380487859249115,0.0,0.0,-20.0,0.0,0.0,0.0,21.57933243821758
1770895284.4651735,0.1683330535888672,POSITIONING,8.019113786518574,0.0008249872480519116,0.033788904547691345,0.0,0.0,-20.0,0.0,0.0,0.0,21.579130762700206
1770895284.486807,0.18996667861938477,POSITIONING,8.0187753085047,0.000839853601064533,0.03380905091762543,0.0,0.0,-20.0,0.0,0.0,0.0,21.579023686030553
1770895284.5063415,0.20950102806091309,POSITIONING,8.0184295643121,0.0008472268236801028,0.03385365009307861,0.0,0.0,-20.0,0.0,0.0,0.0,21.578936615806057
1770895284.5252175,0.228377103805542,POSITIONING,8.0184295643121,0.0008472268236801028,0.03385365009307861,0.0,0.0,-20.0,0.0,0.0,0.0,21.578936615806057
1770895284.545323,0.24848246574401855,POSITIONING,8.017921792343259,0.000858045881614089,0.033934012055397034,0.0,0.0,-20.0,0.0,0.0,0.0,21.578822549058735
1770895284.5657246,0.26888418197631836,POSITIONING,8.017921792343259,0.000858045881614089,0.033934012055397034,0.0,0.0,-20.0,0.0,0.0,0.0,21.578822549058735
1770895284.58507,0.28822946548461914,POSITIONING,8.017921792343259,0.000858045881614089,0.033934012055397034,0.0,0.0,-20.0,0.0,0.0,0.0,21.578822549058735
1770895284.6128714,0.31603097915649414,POSITIONING,8.017921792343259,0.000858045881614089,0.033934012055397034,0.0,0.0,-20.0,0.0,0.0,0.0,21.578822549058735
1770895284.626283,0.32944250106811523,POSITIONING,8.017265163362026,0.0008438537479378283,0.034057632088661194,0.0,0.0,-20.0,0.0,0.0,0.0,21.578693348245103
1770895284.6454659,0.34862542152404785,POSITIONING,8.017265163362026,0.0008438537479378283,0.034057632088661194,0.0,0.0,-20.0,0.0,0.0,0.0,21.578693348245103
1770895284.665155,0.3683145046234131,POSITIONING,8.01660150848329,0.0007815011194907129,0.034198224544525146,0.0,0.0,-20.0,0.0,0.0,0.0,21.57857731308771
1770895284.6865273,0.38968682289123535,POSITIONING,8.016267132014036,0.0007455168524757028,0.034279897809028625,0.0,0.0,-20.0,0.0,0.0,0.0,21.578528919075065
