timestamp,time,phase,pos_x,pos_y,pos_z,target_x,target_y,target_z,vel_cmd_x,vel_cmd_y,vel_cmd_z,distance_to_target
1770899553.5866687,0.01004791259765625,POSITIONING,0.013789098709821701,-0.030063685029745102,-0.1460244059562683,0.0,0.0,-26.0,0.0,0.0,0.0,25.853996750634316
1770899553.6060278,0.029407024383544922,POSITIONING,0.013789098709821701,-0.030063685029745102,-0.1460244059562683,0.0,0.0,-26.0,0.0,0.0,0.0,25.853996750634316
1770899553.6268654,0.05024456977844238,POSITIONING,0.013784853741526604,-0.03016003407537937,-0.14716696739196777,0.0,0.0,-26.0,0.0,0.0,0.0,25.85285430009145
1770899553.6495469,0.07292604446411133,POSITIONING,0.013784853741526604,-0.03016003407537937,-0.14716696739196777,0.0,0.0,-26.0,0.0,0.0,0.0,25.85285430009145
1770899553.6670377,0.09041690826416016,POSITIONING,0.013770203106105328,-0.030297420918941498,-0.1486608386039734,0.0,0.0,-26.0,0.0,0.0,0.0,25.851360582950672
1770899553.6883562,0.11173534393310547,POSITIONING,0.013770203106105328,-0.030297420918941498,-0.1486608386039734,0.0,0.0,-26.0,0.0,0.0,0.0,25.851360582950672
1770899553.7050142,0.12839341163635254,POSITIONING,0.013765139505267143,-0.030380290001630783,-0.14961880445480347,0.0,0.0,-26.0,0.0,0.0,0.0,25.850402712454652
1770899553.7312255,0.15460467338562012,POSITIONING,0.013763400726020336,-0.03045511431992054,-0.15055018663406372,0.0,0.0,-26.0,0.0,0.0,0.0,25.849471418172403
1770899553.745299,0.16867828369140625,POSITIONING,0.013763400726020336,-0.03045511431992054,-0.15055018663406372,0.0,0.0,-26.0,0.0,0.0,0.0,25.849471418172403
1770899553.7707214,0.19410061836242676,POSITIONING,0.013763400726020336,-0.03045511431992054,-0.15055018663406372,0.0,0.0,-26.0,0.0,0.0,0.0,25.849471418172403
1770899553.7943203,0.21769952774047852,POSITIONING,0.013763400726020336,-0.03045511431992054,-0.15055018663406372,0.0,0.0,-26.0,0.0,0.0,0.0,25.849471418172403
