timestamp,time,phase,pos_x,pos_y,pos_z,target_x,target_y,target_z,vel_cmd_x,vel_cmd_y,vel_cmd_z,distance_to_target
1770899557.725261,0.002407550811767578,POSITIONING,7.984093897044659,-0.027739740908145905,-0.21183739602565765,0.0,0.0,-20.0,0.0,0.0,0.0,21.33817949337244
1770899557.7281246,0.005271196365356445,POSITIONING,7.984093897044659,-0.027739740908145905,-0.21183739602565765,0.0,0.0,-20.0,0.0,0.0,0.0,21.33817949337244
1770899557.738558,0.015704631805419922,POSITIONING,7.983598543331027,-0.02779810130596161,-0.21216179430484772,0.0,0.0,-20.0,0.0,0.0,0.0,21.33769339198317
1770899557.7632587,0.0404052734375,POSITIONING,7.983598543331027,-0.02779810130596161,-0.21216179430484772,0.0,0.0,-20.0,0.0,0.0,0.0,21.33769339198317
1770899557.778869,0.0560154914855957,POSITIONING,7.983117977157235,-0.027860043570399284,-0.21245114505290985,0.0,0.0,-20.0,0.0,0.0,0.0,21.337245335472822
1770899557.798801,0.07594752311706543,POSITIONING,7.983117977157235,-0.027860043570399284,-0.21245114505290985,0.0,0.0,-20.0,0.0,0.0,0.0,21.337245335472822
1770899557.8195624,0.09670901298522949,POSITIONING,7.983117977157235,-0.027860043570399284,-0.21245114505290985,0.0,0.0,-20.0,0.0,0.0,0.0,21.337245335472822
1770899557.8388448,0.11599135398864746,POSITIONING,7.982424201443791,-0.027958489954471588,-0.21281571686267853,0.0,0.0,-20.0,0.0,0.0,0.0,21.336647807558542
1770899557.8582206,0.13536715507507324,POSITIONING,7.982424201443791,-0.027958489954471588,-0.21281571686267853,0.0,0.0,-20.0,0.0,0.0,0.0,21.336647807558542
1770899557.8780293,0.15517592430114746,POSITIONING,7.981738111004233,-0.028049811720848083,-0.21299271285533905,0.0,0.0,-20.0,0.0,0.0,0.0,21.336227113670095
1770899557.9013581,0.17850470542907715,POSITIONING,7.9810826778411865,-0.028139907866716385,-0.21314097940921783,0.0,0.0,-20.0,0.0,0.0,0.0,21.335844545404953
1770899557.9213755,0.19852209091186523,POSITIONING,7.9810826778411865,-0.028139907866716385,-0.21314097940921783,0.0,0.0,-20.0,0.0,0.0,0.0,21.335844545404953
1770899557.9392533,0.2163999080657959,POSITIONING,7.980662019923329,-0.02819986082613468,-0.21328411996364594,0.0,0.0,-20.0,0.0,0.0,0.0,21.335554523510286
1770899557.960374,0.23752069473266602,POSITIONING,7.980662019923329,-0.02819986082613468,-0.21328411996364594,0.0,0.0,-20.0,0.0,0.0,0.0,21.335554523510286
1770899557.9793713,0.2565178871154785,POSITIONING,7.9800921361893415,-0.028307296335697174,-0.213292196393013,0.0,0.0,-20.0,0.0,0.0,0.0,21.33533401450323
1770899557.9981918,0.27533841133117676,POSITIONING,7.979727428406477,-0.028378784656524658,-0.21344499289989471,0.0,0.0,-20.0,0.0,0.0,0.0,21.335055993272658
1770899558.018641,0.2957875728607178,POSITIONING,7.979727428406477,-0.028378784656524658,-0.21344499289989471,0.0,0.0,-20.0,0.0,0.0,0.0,21.335055993272658
1770899558.0384028,0.315549373626709,POSITIONING,7.9793799091130495,-0.028465215116739273,-0.21345706284046173,0.0,0.0,-20.0,0.0,0.0,0.0,21.334914937877926
1770899558.0583532,0.33549976348876953,POSITIONING,7.9793799091130495,-0.028465215116739273,-0.21345706284046173,0.0,0.0,-20.0,0.0,0.0,0.0,21.334914937877926
1770899558.0779765,0.35512304306030273,POSITIONING,7.978881005197763,-0.028583180159330368,-0.21356676518917084,0.0,0.0,-20.0,0.0,0.0,0.0,21.33462676610304
1770899558.0985627,0.37570929527282715,POSITIONING,7.978881005197763,-0.028583180159330368,-0.21356676518917084,0.0,0.0,-20.0,0.0,0.0,0.0,21.33462676610304
1770899558.1206396,0.39778614044189453,POSITIONING,7.978407999500632,-0.028680188581347466,-0.2136867493391037,0.0,0.0,-20.0,0.0,0.0,0.0,21.334338724530266
1770899558.142967,0.42011356353759766,POSITIONING,7.978407999500632,-0.028680188581347466,-0.2136867493391037,0.0,0.0,-20.0,0.0,0.0,0.0,21.334338724530266
1770899558.1592073,0.4363539218902588,POSITIONING,7.978097528219223,-0.02871439792215824,-0.21366794407367706,0.0,0.0,-20.0,0.0,0.0,0.0,21.334240106312745
1770899558.179637,0.4567835330963135,POSITIONING,7.977657416835427,-0.028754178434610367,-0.21372003853321075,0.0,0.0,-20.0,0.0,0.0,0.0,21.334027265772136
1770899558.2032418,0.4803884029388428,POSITIONING,7.977657416835427,-0.028754178434610367,-0.21372003853321075,0.0,0.0,-20.0,0.0,0.0,0.0,21.334027265772136
1770899558.2196815,0.4968280792236328,POSITIONING,7.977382266893983,-0.02876356802880764,-0.21371836960315704,0.0,0.0,-20.0,0.0,0.0,0.0,21.33392593810103
1770899558.2416549,0.5188014507293701,POSITIONING,7.977382266893983,-0.02876356802880764,-0.21371836960315704,0.0,0.0,-20.0,0.0,0.0,0.0,21.33392593810103
1770899558.2607074,0.5378539562225342,POSITIONING,7.977110378444195,-0.028758414089679718,-0.21368680894374847,0.0,0.0,-20.0,0.0,0.0,0.0,21.333853536828027
1770899558.2782786,0.5554251670837402,POSITIONING,7.977110378444195,-0.028758414089679718,-0.21368680894374847,0.0,0.0,-20.0,0.0,0.0,0.0,21.333853536828027
1770899558.298883,0.5760295391082764,POSITIONING,7.9767142459750175,-0.028734242543578148,-0.2136477380990982,0.0,0.0,-20.0,0.0,0.0,0.0,21.33374162332211
1770899558.317996,0.5951426029205322,POSITIONING,7.9767142459750175,-0.028734242543578148,-0.2136477380990982,0.0,0.0,-20.0,0.0,0.0,0.0,21.33374162332211
1770899558.3396077,0.6167542934417725,POSITIONING,7.976448664441705,-0.028694694861769676,-0.21352721750736237,0.0,0.0,-20.0,0.0,0.0,0.0,21.333754049728544
1770899558.3600519,0.6371984481811523,POSITIONING,7.976056573912501,-0.02863277867436409,-0.21347500383853912,0.0,0.0,-20.0,0.0,0.0,0.0,21.33365579852618
