timestamp,time,phase,pos_x,pos_y,pos_z,target_x,target_y,target_z,vel_cmd_x,vel_cmd_y,vel_cmd_z,distance_to_target
1770897567.3114038,0.008994340896606445,POSITIONING,-0.03348444029688835,0.01722622476518154,0.0298587828874588,0.0,0.0,-26.0,0.0,0.0,0.0,26.029886019873867
1770897567.3287697,0.026360273361206055,POSITIONING,-0.03335420787334442,0.017220936715602875,0.02972164750099182,0.0,0.0,-26.0,0.0,0.0,0.0,26.029748713927802
1770897567.346014,0.04360461235046387,POSITIONING,-0.03335420787334442,0.017220936715602875,0.02972164750099182,0.0,0.0,-26.0,0.0,0.0,0.0,26.029748713927802
1770897567.3686683,0.06625890731811523,POSITIONING,-0.03335420787334442,0.017220936715602875,0.02972164750099182,0.0,0.0,-26.0,0.0,0.0,0.0,26.029748713927802
1770897567.3840818,0.08167243003845215,POSITIONING,-0.03335420787334442,0.017220936715602875,0.02972164750099182,0.0,0.0,-26.0,0.0,0.0,0.0,26.029748713927802
1770897567.4045305,0.10212111473083496,POSITIONING,-0.033122893422842026,0.017223335802555084,0.029496461153030396,0.0,0.0,-26.0,0.0,0.0,0.0,26.029523234022996
1770897567.424254,0.12184453010559082,POSITIONING,-0.033122893422842026,0.017223335802555084,0.029496461153030396,0.0,0.0,-26.0,0.0,0.0,0.0,26.029523234022996
1770897567.4490638,0.14665436744689941,POSITIONING,-0.03293050453066826,0.017246365547180176,0.02932409942150116,0.0,0.0,-26.0,0.0,0.0,0.0,26.029350643609575
1770897567.4666739,0.16426444053649902,POSITIONING,-0.03293050453066826,0.017246365547180176,0.02932409942150116,0.0,0.0,-26.0,0.0,0.0,0.0,26.029350643609575
1770897567.4848778,0.18246841430664062,POSITIONING,-0.03293050453066826,0.017246365547180176,0.02932409942150116,0.0,0.0,-26.0,0.0,0.0,0.0,26.029350643609575
1770897567.5082166,0.20580720901489258,POSITIONING,-0.03264840692281723,0.0173055287450552,0.02912580966949463,0.0,0.0,-26.0,0.0,0.0,0.0,26.029152037963172
1770897567.5257735,0.22336411476135254,POSITIONING,-0.03264840692281723,0.0173055287450552,0.02912580966949463,0.0,0.0,-26.0,0.0,0.0,0.0,26.029152037963172
1770897567.5572388,0.25482940673828125,POSITIONING,-0.03264840692281723,0.0173055287450552,0.02912580966949463,0.0,0.0,-26.0,0.0,0.0,0.0,26.029152037963172
1770897567.5742645,0.27185511589050293,POSITIONING,-0.03264840692281723,0.0173055287450552,0.02912580966949463,0.0,0.0,-26.0,0.0,0.0,0.0,26.029152037963172
