timestamp,time,phase,pos_x,pos_y,pos_z,target_x,target_y,target_z,vel_cmd_x,vel_cmd_y,vel_cmd_z,distance_to_target
1770897570.5678134,0.004783153533935547,POSITIONING,8.00005661484829,0.0038454108871519566,-0.053036242723464966,0.0,0.0,-20.0,0.0,0.0,0.0,21.49144675823539
1770897570.5876544,0.024624109268188477,POSITIONING,8.000046759007091,0.004157684743404388,-0.053338855504989624,0.0,0.0,-20.0,0.0,0.0,0.0,21.491162282341765
1770897570.607776,0.044745683670043945,POSITIONING,8.000046759007091,0.004157684743404388,-0.053338855504989624,0.0,0.0,-20.0,0.0,0.0,0.0,21.491162282341765
1770897570.6284654,0.06543517112731934,POSITIONING,8.000037305278966,0.0046027712523937225,-0.053779780864715576,0.0,0.0,-20.0,0.0,0.0,0.0,21.49074961702359
1770897570.649897,0.08686685562133789,POSITIONING,8.000037305278966,0.0046027712523937225,-0.053779780864715576,0.0,0.0,-20.0,0.0,0.0,0.0,21.49074961702359
1770897570.6689692,0.10593891143798828,POSITIONING,8.000046043904149,0.004905716050416231,-0.05402785539627075,0.0,0.0,-20.0,0.0,0.0,0.0,21.49052269173424
1770897570.6891117,0.1260814666748047,POSITIONING,8.000046043904149,0.004905716050416231,-0.05402785539627075,0.0,0.0,-20.0,0.0,0.0,0.0,21.49052269173424
1770897570.7102418,0.14721155166625977,POSITIONING,8.000063649531512,0.005342836957424879,-0.05440562963485718,0.0,0.0,-20.0,0.0,0.0,0.0,21.490178727260595
1770897570.7286632,0.165632963180542,POSITIONING,8.000085894484073,0.005770851392298937,-0.05472111701965332,0.0,0.0,-20.0,0.0,0.0,0.0,21.489894307364814
1770897570.7480702,0.18503999710083008,POSITIONING,8.000085894484073,0.005770851392298937,-0.05472111701965332,0.0,0.0,-20.0,0.0,0.0,0.0,21.489894307364814
1770897570.7675989,0.20456862449645996,POSITIONING,8.000147269965964,0.006044041831046343,-0.05485624074935913,0.0,0.0,-20.0,0.0,0.0,0.0,21.48979181957704
1770897570.7873983,0.22436809539794922,POSITIONING,8.000147269965964,0.006044041831046343,-0.05485624074935913,0.0,0.0,-20.0,0.0,0.0,0.0,21.48979181957704
1770897570.8076644,0.24463415145874023,POSITIONING,8.000270507589448,0.006414112634956837,-0.05507582426071167,0.0,0.0,-20.0,0.0,0.0,0.0,21.489634005990794
1770897570.8272831,0.2642529010772705,POSITIONING,8.000391221110476,0.006623856257647276,-0.05519697070121765,0.0,0.0,-20.0,0.0,0.0,0.0,21.489566571799887
1770897570.847855,0.28482484817504883,POSITIONING,8.000391221110476,0.006623856257647276,-0.05519697070121765,0.0,0.0,-20.0,0.0,0.0,0.0,21.489566571799887
1770897570.8682702,0.3052399158477783,POSITIONING,8.000630030001048,0.006897075567394495,-0.05520904064178467,0.0,0.0,-20.0,0.0,0.0,0.0,21.489644363253273
1770897570.8882108,0.3251805305480957,POSITIONING,8.000630030001048,0.006897075567394495,-0.05520904064178467,0.0,0.0,-20.0,0.0,0.0,0.0,21.489644363253273
1770897570.9081569,0.3451266288757324,POSITIONING,8.000808810873423,0.007060272619128227,-0.055222004652023315,0.0,0.0,-20.0,0.0,0.0,0.0,21.489698945292744
1770897570.928164,0.36513376235961914,POSITIONING,8.000808810873423,0.007060272619128227,-0.055222004652023315,0.0,0.0,-20.0,0.0,0.0,0.0,21.489698945292744
1770897570.9478543,0.3848240375518799,POSITIONING,8.000808810873423,0.007060272619128227,-0.055222004652023315,0.0,0.0,-20.0,0.0,0.0,0.0,21.489698945292744
1770897570.9683177,0.405287504196167,POSITIONING,8.000808810873423,0.007060272619128227,-0.055222004652023315,0.0,0.0,-20.0,0.0,0.0,0.0,21.489698945292744
1770897570.9896717,0.42664146423339844,POSITIONING,8.001137612154707,0.0072226799093186855,-0.0551527738571167,0.0,0.0,-20.0,0.0,0.0,0.0,21.48988567047115
1770897571.0093338,0.4463036060333252,POSITIONING,8.001137612154707,0.0072226799093186855,-0.0551527738571167,0.0,0.0,-20.0,0.0,0.0,0.0,21.48988567047115
1770897571.0292187,0.4661884307861328,POSITIONING,8.001137612154707,0.0072226799093186855,-0.0551527738571167,0.0,0.0,-20.0,0.0,0.0,0.0,21.48988567047115
1770897571.047395,0.48436474800109863,POSITIONING,8.001488614478149,0.007312877103686333,-0.05504313111305237,0.0,0.0,-20.0,0.0,0.0,0.0,21.49011814829215
1770897571.0686593,0.5056290626525879,POSITIONING,8.001488614478149,0.007312877103686333,-0.05504313111305237,0.0,0.0,-20.0,0.0,0.0,0.0,21.49011814829215
1770897571.0882258,0.5251955986022949,POSITIONING,8.00173081853427,0.007345888763666153,-0.05497905611991882,0.0,0.0,-20.0,0.0,0.0,0.0,21.490267809084603
1770897571.1084912,0.5454609394073486,POSITIONING,8.001960081513971,0.007344893179833889,-0.05489972233772278,0.0,0.0,-20.0,0.0,0.0,0.0,21.490426803104743
1770897571.1275516,0.564521312713623,POSITIONING,8.001960081513971,0.007344893179833889,-0.05489972233772278,0.0,0.0,-20.0,0.0,0.0,0.0,21.490426803104743
1770897571.1492574,0.5862271785736084,POSITIONING,8.002287081209943,0.0072936927899718285,-0.05472847819328308,0.0,0.0,-20.0,0.0,0.0,0.0,21.49070747571257
1770897571.1676745,0.6046442985534668,POSITIONING,8.002473203232512,0.007173947058618069,-0.054559171199798584,0.0,0.0,-20.0,0.0,0.0,0.0,21.490933871964263
1770897571.1918032,0.6287729740142822,POSITIONING,8.002473203232512,0.007173947058618069,-0.054559171199798584,0.0,0.0,-20.0,0.0,0.0,0.0,21.490933871964263
1770897571.2074702,0.6444399356842041,POSITIONING,8.00273650046438,0.0069520301185548306,-0.054300010204315186,0.0,0.0,-20.0,0.0,0.0,0.0,21.491272365998324
1770897571.2279508,0.6649205684661865,POSITIONING,8.00273650046438,0.0069520301185548306,-0.054300010204315186,0.0,0.0,-20.0,0.0,0.0,0.0,21.491272365998324
1770897571.2486491,0.6856188774108887,POSITIONING,8.002888091374189,0.006752346642315388,-0.054067462682724,0.0,0.0,-20.0,0.0,0.0,0.0,21.491544574098345
1770897571.2722616,0.7092313766479492,POSITIONING,8.002888091374189,0.006752346642315388,-0.054067462682724,0.0,0.0,-20.0,0.0,0.0,0.0,21.491544574098345
1770897571.2878902,0.7248599529266357,POSITIONING,8.002888091374189,0.006752346642315388,-0.054067462682724,0.0,0.0,-20.0,0.0,0.0,0.0,21.491544574098345
1770897571.308773,0.7457427978515625,POSITIONING,8.003102413844317,0.006392577663064003,-0.05370551347732544,0.0,0.0,-20.0,0.0,0.0,0.0,21.491960191071794
1770897571.3273945,0.7643642425537109,POSITIONING,8.003245070576668,0.006131995469331741,-0.05349153280258179,0.0,0.0,-20.0,0.0,0.0,0.0,21.4922118287778
1770897571.3517778,0.7887475490570068,POSITIONING,8.003390324767679,0.0058352043852210045,-0.05319163203239441,0.0,0.0,-20.0,0.0,0.0,0.0,21.492544167888028
1770897571.36758,0.8045496940612793,POSITIONING,8.003390324767679,0.0058352043852210045,-0.05319163203239441,0.0,0.0,-20.0,0.0,0.0,0.0,21.492544167888028
1770897571.3898222,0.8267920017242432,POSITIONING,8.003612879663706,0.005370114929974079,-0.052768588066101074,0.0,0.0,-20.0,0.0,0.0,0.0,21.49301954046698
1770897571.4078705,0.8448402881622314,POSITIONING,8.003612879663706,0.005370114929974079,-0.052768588066101074,0.0,0.0,-20.0,0.0,0.0,0.0,21.49301954046698
1770897571.4288597,0.8658294677734375,POSITIONING,8.003760754829273,0.005038231611251831,-0.05246046185493469,0.0,0.0,-20.0,0.0,0.0,0.0,21.493360491793357
1770897571.4475713,0.8845410346984863,POSITIONING,8.003760754829273,0.005038231611251831,-0.05246046185493469,0.0,0.0,-20.0,0.0,0.0,0.0,21.493360491793357
1770897571.4673,0.9042696952819824,POSITIONING,8.003968343604356,0.004507336765527725,-0.05198478698730469,0.0,0.0,-20.0,0.0,0.0,0.0,21.493879140352757
1770897571.4902308,0.9272005558013916,POSITIONING,8.004162784200162,0.003925717901438475,-0.05150306224822998,0.0,0.0,-20.0,0.0,0.0,0.0,21.494398511303537
1770897571.5090365,0.9460062980651855,POSITIONING,8.004162784200162,0.003925717901438475,-0.05150306224822998,0.0,0.0,-20.0,0.0,0.0,0.0,21.494398511303537
1770897571.5276568,0.9646265506744385,POSITIONING,8.004281703848392,0.003496226156130433,-0.051175981760025024,0.0,0.0,-20.0,0.0,0.0,0.0,21.494746277378283
1770897571.5480137,0.9849834442138672,POSITIONING,8.004281703848392,0.003496226156130433,-0.051175981760025024,0.0,0.0,-20.0,0.0,0.0,0.0,21.494746277378283
1770897571.570043,1.0070128440856934,POSITIONING,8.004467961844057,0.0028396935667842627,-0.05073240399360657,0.0,0.0,-20.0,0.0,0.0,0.0,21.495227215201012
1770897571.5879111,1.0248808860778809,POSITIONING,8.004467961844057,0.0028396935667842627,-0.05073240399360657,0.0,0.0,-20.0,0.0,0.0,0.0,21.495227215201012
1770897571.6077273,1.0446970462799072,POSITIONING,8.004467961844057,0.0028396935667842627,-0.05073240399360657,0.0,0.0,-20.0,0.0,0.0,0.0,21.495227215201012
1770897571.6287107,1.0656805038452148,POSITIONING,8.004595408216119,0.0023880142252892256,-0.05043652653694153,0.0,0.0,-20.0,0.0,0.0,0.0,21.495549216839702
1770897571.647331,1.0843007564544678,POSITIONING,8.004595408216119,0.0023880142252892256,-0.05043652653694153,0.0,0.0,-20.0,0.0,0.0,0.0,21.495549216839702
1770897571.669081,1.106050729751587,POSITIONING,8.004595408216119,0.0023880142252892256,-0.05043652653694153,0.0,0.0,-20.0,0.0,0.0,0.0,21.495549216839702
1770897571.6878843,1.1248540878295898,POSITIONING,8.00480804219842,0.0017175537068396807,-0.049944549798965454,0.0,0.0,-20.0,0.0,0.0,0.0,21.496084927459027
1770897571.7080257,1.1449954509735107,POSITIONING,8.00480804219842,0.0017175537068396807,-0.049944549798965454,0.0,0.0,-20.0,0.0,0.0,0.0,21.496084927459027
1770897571.7290564,1.1660261154174805,POSITIONING,8.004958485718817,0.0012714891927316785,-0.04960322380065918,0.0,0.0,-20.0,0.0,0.0,0.0,21.496457696619494
1770897571.748106,1.1850757598876953,POSITIONING,8.004958485718817,0.0012714891927316785,-0.04960322380065918,0.0,0.0,-20.0,0.0,0.0,0.0,21.496457696619494
1770897571.7684681,1.2054378986358643,POSITIONING,8.005105995573103,0.0008494285284541547,-0.04920080304145813,0.0,0.0,-20.0,0.0,0.0,0.0,21.496886084250686
1770897571.7899086,1.2268784046173096,POSITIONING,8.005105995573103,0.0008494285284541547,-0.04920080304145813,0.0,0.0,-20.0,0.0,0.0,0.0,21.496886084250686
1770897571.8087378,1.2457075119018555,POSITIONING,8.005334686487913,0.0002304786175955087,-0.04863840341567993,0.0,0.0,-20.0,0.0,0.0,0.0,21.49749318068194
1770897571.829873,1.2668428421020508,POSITIONING,8.005334686487913,0.0002304786175955087,-0.04863840341567993,0.0,0.0,-20.0,0.0,0.0,0.0,21.49749318068194
1770897571.8493824,1.2863521575927734,POSITIONING,8.005334686487913,0.0002304786175955087,-0.04863840341567993,0.0,0.0,-20.0,0.0,0.0,0.0,21.49749318068194
1770897571.867567,1.3045368194580078,POSITIONING,8.005574125330895,-0.00035591601044870913,-0.0480976402759552,0.0,0.0,-20.0,0.0,0.0,0.0,21.498084216385553
1770897571.8902407,1.3272104263305664,POSITIONING,8.005574125330895,-0.00035591601044870913,-0.0480976402759552,0.0,0.0,-20.0,0.0,0.0,0.0,21.498084216385553
1770897571.908806,1.345775842666626,POSITIONING,8.00570890167728,-0.0007206866866908967,-0.04775053262710571,0.0,0.0,-20.0,0.0,0.0,0.0,21.498456557298855
1770897571.9284081,1.3653779029846191,POSITIONING,8.00570890167728,-0.0007206866866908967,-0.04775053262710571,0.0,0.0,-20.0,0.0,0.0,0.0,21.498456557298855
1770897571.951048,1.3880176544189453,POSITIONING,8.005898259580135,-0.0012694874312728643,-0.047293633222579956,0.0,0.0,-20.0,0.0,0.0,0.0,21.49895113518766
